documentGroup,title,legacyFolder,sourceFileCount,pageCount,date,dateSuffix,isVerbatim,r2Key,needsReview,reviewReason
telegramm-steiner-tod-an-ritter,Telegramm Steiner Tod an Ritter,legacy/Webpage Uranos/Briefe Fotos,2,2,,,false,historische-telegramme/telegramm-steiner-tod-an-ritter.pdf,false,
