documentGroup,title,legacyFolder,sourceFileCount,pageCount,date,dateSuffix,isVerbatim,r2Key,needsReview,reviewReason
west-ost,West-Ost,legacy/Webpage Uranos/West-Ost,9,9,,,false,vortraege-typoskripte/west-ost.pdf,false,
