documentGroup,title,legacyFolder,sourceFileCount,pageCount,date,dateSuffix,isVerbatim,r2Key,needsReview,reviewReason
bio-dyn-praparat,Bio-dyn Präparat,legacy/Webpage Uranos/Bio-dyn. Präparat,13,13,,,false,seltenes-landwirtschaft/bio-dyn-praparat.pdf,false,
