documentGroup,title,legacyFolder,sourceFileCount,pageCount,date,dateSuffix,isVerbatim,r2Key,needsReview,reviewReason
190907-ansprachen-in-der-waldorfschule,Ansprachen in der Waldorfschule,legacy/Webpage Uranos/Manuskript,1,15,1919-09-07,,false,vortraege-manuskripte/190907-ansprachen-in-der-waldorfschule.pdf,false,
220419-das-drama-mit-bezug-auf-die-erziehung,Das Drama mit Bezug auf die Erziehung,legacy/Webpage Uranos/Manuskript,1,8,1922-04-19,,false,vortraege-manuskripte/220419-das-drama-mit-bezug-auf-die-erziehung.pdf,false,
